time,S,I,R
0.012026300083911508,747.0,252.0,1.0
0.01208631444441332,746.0,253.0,1.0
0.012098365189882337,745.0,254.0,1.0
0.012118172558958463,744.0,255.0,1.0
0.012123550930351418,743.0,256.0,1.0
0.01212821424548436,742.0,257.0,1.0
0.012131214461682463,741.0,258.0,1.0
0.012149274158029931,740.0,259.0,1.0
0.012154438951411436,739.0,260.0,1.0
0.012168540883416222,738.0,261.0,1.0
0.01218176058976557,737.0,262.0,1.0
0.012191908798766306,736.0,263.0,1.0
0.01219243459447107,735.0,264.0,1.0
0.012215666391670632,734.0,265.0,1.0
0.012226998534884338,733.0,266.0,1.0
0.012228816982949657,732.0,267.0,1.0
0.01225093418719497,731.0,268.0,1.0
0.012253122879269746,730.0,269.0,1.0
0.012257872008935635,729.0,270.0,1.0
0.012267418106083805,728.0,271.0,1.0
0.012282694012124137,727.0,272.0,1.0
0.012326686878844667,726.0,273.0,1.0
0.012331640079585735,725.0,274.0,1.0
0.01233770768231361,724.0,275.0,1.0
0.012374458431196153,723.0,276.0,1.0
0.012398844760438732,722.0,277.0,1.0
0.012405503504479711,721.0,278.0,1.0
0.01241735783894758,720.0,279.0,1.0
0.012423445932553937,719.0,280.0,1.0
0.012439559976196368,718.0,281.0,1.0
0.012463022651749749,717.0,282.0,1.0
0.012468916874684264,716.0,283.0,1.0
0.012491340670532878,715.0,284.0,1.0
0.012499697763435402,714.0,285.0,1.0
0.012501434723887882,713.0,286.0,1.0
0.012514523357091035,712.0,287.0,1.0
0.012516708846252066,711.0,288.0,1.0
0.012530031159440609,710.0,289.0,1.0
0.012539559547494354,709.0,290.0,1.0
0.012559483173762254,708.0,291.0,1.0
0.012579860130357503,707.0,292.0,1.0
0.012584426435381518,706.0,293.0,1.0
0.01261912534845241,705.0,294.0,1.0
0.012625331638301603,704.0,295.0,1.0
0.012654589716571745,703.0,296.0,1.0
0.012662322037291257,702.0,297.0,1.0
0.01266627344929989,701.0,298.0,1.0
0.012702982948113575,700.0,299.0,1.0
0.012734966227110917,699.0,300.0,1.0
0.012754656064537427,698.0,301.0,1.0
0.012781183134572924,697.0,302.0,1.0
0.012783786328054799,696.0,303.0,1.0
0.012783981943860592,695.0,304.0,1.0
0.012786605902997543,694.0,305.0,1.0
0.01278714404861592,693.0,306.0,1.0
0.01279410205660721,692.0,307.0,1.0
0.012795323999850712,691.0,308.0,1.0
0.012813693673459298,690.0,309.0,1.0
0.012820815844452221,689.0,310.0,1.0
0.012829678205519116,688.0,311.0,1.0
0.012845845865093538,687.0,312.0,1.0
0.012849317476700418,686.0,313.0,1.0
0.012855688632569147,685.0,314.0,1.0
0.012907441036631107,684.0,315.0,1.0
0.012908333387169388,683.0,316.0,1.0
0.01290917543640447,682.0,317.0,1.0
0.012923736253632793,681.0,318.0,1.0
0.012926376213918848,680.0,319.0,1.0
0.012932401720906091,679.0,320.0,1.0
0.012936447631046089,678.0,321.0,1.0
0.012940597614420393,677.0,322.0,1.0
0.012966297472012323,676.0,323.0,1.0
0.012967352194013878,675.0,324.0,1.0
0.012978622742322199,674.0,325.0,1.0
0.012995130183705324,673.0,326.0,1.0
0.013025818686578164,672.0,327.0,1.0
0.013059657997179347,671.0,328.0,1.0
0.01306573974875962,670.0,329.0,1.0
0.013082769001941627,669.0,330.0,1.0
0.013082973602007652,668.0,331.0,1.0
0.013088402580633372,667.0,332.0,1.0
0.013089992168997646,666.0,333.0,1.0
0.013097586434295613,665.0,334.0,1.0
0.01310441049924775,664.0,335.0,1.0
0.013138087755817658,663.0,336.0,1.0
0.01313893609990144,662.0,337.0,1.0
0.013154779224266685,661.0,338.0,1.0
0.013180050850630369,660.0,339.0,1.0
0.013189173630158438,659.0,340.0,1.0
0.0131977234572889,658.0,341.0,1.0
0.01320455672594624,657.0,342.0,1.0
0.01321335088853511,656.0,343.0,1.0
0.013229300324354886,655.0,344.0,1.0
0.013255160193255584,654.0,345.0,1.0
0.01325876945043582,653.0,346.0,1.0
0.013274041860111916,652.0,347.0,1.0
0.01327709669905067,651.0,348.0,1.0
0.01327739563797572,650.0,349.0,1.0
0.013293231339694678,649.0,350.0,1.0
0.013296145587268493,648.0,351.0,1.0
0.013302664379673666,647.0,352.0,1.0
0.01330325785027659,646.0,353.0,1.0
0.01331414732200316,645.0,354.0,1.0
0.013317874397081831,644.0,355.0,1.0
0.013335379470456904,643.0,356.0,1.0
0.013348342549506884,642.0,357.0,1.0
0.01335182576625099,641.0,358.0,1.0
0.01338228358282121,640.0,359.0,1.0
0.013385451733598444,639.0,360.0,1.0
0.013392710092697763,638.0,361.0,1.0
0.013394230876992829,637.0,362.0,1.0
0.013395611576115964,636.0,363.0,1.0
0.013435687190363158,635.0,364.0,1.0
0.01344849944586248,634.0,365.0,1.0
0.013453025858668812,633.0,366.0,1.0
0.013463556647274316,632.0,367.0,1.0
0.013478120651414743,631.0,368.0,1.0
0.013486215556860312,630.0,369.0,1.0
0.013487845170165434,629.0,370.0,1.0
0.013507721063733087,628.0,371.0,1.0
0.013512090223007082,627.0,372.0,1.0
0.013522136896607431,626.0,373.0,1.0
0.013525663564203661,625.0,374.0,1.0
0.01353318904613307,624.0,375.0,1.0
0.013564531447453771,623.0,376.0,1.0
0.013586452680163365,622.0,377.0,1.0
0.013589474911913677,621.0,378.0,1.0
0.013634896691569028,620.0,379.0,1.0
0.013635176257395834,619.0,380.0,1.0
0.013638844559288802,618.0,381.0,1.0
0.013643123407280822,617.0,382.0,1.0
0.013643868596120478,616.0,383.0,1.0
0.0136474388643025,615.0,384.0,1.0
0.01365846718419799,614.0,385.0,1.0
0.013680766729611922,613.0,386.0,1.0
0.013684074147879548,612.0,387.0,1.0
0.01368425426651853,611.0,388.0,1.0
0.013689418478623684,610.0,389.0,1.0
0.013691910168551535,609.0,390.0,1.0
0.013707168713632997,608.0,391.0,1.0
0.013737007941159323,607.0,392.0,1.0
0.013738326889921854,606.0,393.0,1.0
0.013760815885504703,605.0,394.0,1.0
0.013786677278624274,604.0,395.0,1.0
0.013787350343002203,603.0,396.0,1.0
0.013789421317724891,602.0,397.0,1.0
0.013797272644938607,601.0,398.0,1.0
0.013812060933441284,600.0,399.0,1.0
0.013843206523292394,599.0,400.0,1.0
0.01384723889439949,598.0,401.0,1.0
0.01385372746228737,597.0,402.0,1.0
0.013881394734622354,596.0,403.0,1.0
0.01389106874252025,595.0,404.0,1.0
0.013916447448982924,594.0,405.0,1.0
0.013925913492521052,593.0,406.0,1.0
0.013935660615093718,592.0,407.0,1.0
0.013937966793117717,591.0,408.0,1.0
0.013947074493434427,590.0,409.0,1.0
0.01396345252084222,589.0,410.0,1.0
0.01398314469981512,588.0,411.0,1.0
0.014007970887359363,587.0,412.0,1.0
0.014020062140351279,586.0,413.0,1.0
0.014038710615016419,585.0,414.0,1.0
0.014101820602863364,584.0,415.0,1.0
0.014117556307734945,583.0,416.0,1.0
0.01412245585881699,582.0,417.0,1.0
0.01412309434794083,581.0,418.0,1.0
0.014124350499868774,580.0,419.0,1.0
0.014124687304845923,579.0,420.0,1.0
0.014127199871909916,578.0,421.0,1.0
0.014134124176757194,577.0,422.0,1.0
0.014134468937612943,576.0,423.0,1.0
0.014137784267104542,575.0,424.0,1.0
0.014145662565197588,574.0,425.0,1.0
0.014185005489417445,573.0,426.0,1.0
0.014190831035110004,572.0,427.0,1.0
0.014192952172857898,571.0,428.0,1.0
0.014196493099547961,570.0,429.0,1.0
0.014198384913205768,569.0,430.0,1.0
0.014238604732956833,568.0,431.0,1.0
0.014244436582660964,567.0,432.0,1.0
0.014261401516674814,566.0,433.0,1.0
0.014264979762306751,565.0,434.0,1.0
0.014265332235508344,564.0,435.0,1.0
0.01426975035974916,563.0,436.0,1.0
0.014318267575152425,562.0,437.0,1.0
0.0143390035526604,561.0,438.0,1.0
0.014342327985295786,560.0,439.0,1.0
0.014357136558103034,559.0,440.0,1.0
0.014377601577803323,558.0,441.0,1.0
0.014389660459975284,557.0,442.0,1.0
0.014389937475182552,556.0,443.0,1.0
0.014398283777706869,555.0,444.0,1.0
0.014409592645511593,554.0,445.0,1.0
0.014409687556950747,553.0,446.0,1.0
0.014420153345871245,552.0,447.0,1.0
0.01444078707329485,551.0,448.0,1.0
0.014440819924277683,550.0,449.0,1.0
0.014463232651658784,549.0,450.0,1.0
0.014489766869853881,548.0,451.0,1.0
0.014498286594484986,547.0,452.0,1.0
0.014503684886559516,546.0,453.0,1.0
0.014521103843385308,545.0,454.0,1.0
0.014522252723955067,544.0,455.0,1.0
0.014534434342336089,543.0,456.0,1.0
0.01456585929672879,542.0,457.0,1.0
0.014570610528156083,541.0,458.0,1.0
0.014574537589513105,540.0,459.0,1.0
0.014585360558062097,539.0,460.0,1.0
0.01459624904328257,538.0,461.0,1.0
0.01460014338650981,537.0,462.0,1.0
0.014612579374668911,536.0,463.0,1.0
0.014676280457640191,535.0,464.0,1.0
0.014684569336377393,534.0,465.0,1.0
0.014693783257713682,533.0,466.0,1.0
0.014697338410110602,532.0,467.0,1.0
0.014699853543653019,531.0,468.0,1.0
0.01472838727618602,530.0,469.0,1.0
0.01475646127667155,529.0,470.0,1.0
0.014757543357324458,528.0,471.0,1.0
0.014768796583688487,527.0,472.0,1.0
0.014772649261658454,526.0,473.0,1.0
0.014785139902938704,525.0,474.0,1.0
0.014819097699408331,524.0,475.0,1.0
0.014828331369792338,523.0,476.0,1.0
0.01486449326235552,522.0,477.0,1.0
0.014866017431765214,521.0,478.0,1.0
0.014873491149650685,520.0,479.0,1.0
0.0148994557489141,519.0,480.0,1.0
0.01490414696876556,518.0,481.0,1.0
0.014911441580223951,517.0,482.0,1.0
0.014924761377489623,516.0,483.0,1.0
0.014930266375316772,515.0,484.0,1.0
0.014964258727258406,514.0,485.0,1.0
0.014972214088069686,513.0,486.0,1.0
0.014983226242457513,512.0,487.0,1.0
0.015022477982812166,511.0,488.0,1.0
0.015032765390981211,510.0,489.0,1.0
0.015038355086714224,509.0,490.0,1.0
0.015038736911347996,508.0,491.0,1.0
0.015040969131714642,507.0,492.0,1.0
0.015066775427270682,506.0,493.0,1.0
0.015069689984014019,505.0,494.0,1.0
0.015081259632254344,504.0,495.0,1.0
0.015099904558407066,503.0,496.0,1.0
0.015110021302175298,502.0,497.0,1.0
0.015115534652407153,501.0,498.0,1.0
0.015120188422815014,500.0,499.0,1.0
0.015125551369376943,499.0,500.0,1.0
0.015150830407794991,498.0,501.0,1.0
0.015151674536126345,497.0,502.0,1.0
0.015153269540212257,496.0,503.0,1.0
0.015153509716283495,495.0,504.0,1.0
0.015153577252144017,494.0,505.0,1.0
0.015156147652520092,493.0,506.0,1.0
0.01515731932149797,492.0,507.0,1.0
0.015162215538488158,491.0,508.0,1.0
0.015210343068996659,490.0,509.0,1.0
0.015215957972788095,489.0,510.0,1.0
0.015226853056119552,488.0,511.0,1.0
0.0152718241346123,487.0,512.0,1.0
0.015287801468463258,486.0,513.0,1.0
0.01529265952189076,485.0,514.0,1.0
0.015312389987401363,484.0,515.0,1.0
0.015322134692412401,483.0,516.0,1.0
0.01534900475823958,482.0,517.0,1.0
0.015363178275782118,481.0,518.0,1.0
0.01538529497621347,480.0,519.0,1.0
0.015408436792950233,479.0,520.0,1.0
0.0154639396488252,478.0,521.0,1.0
0.015491526222149206,477.0,522.0,1.0
0.015501339018351512,476.0,523.0,1.0
0.01550153010576374,475.0,524.0,1.0
0.015515893683202966,474.0,525.0,1.0
0.015522512841072193,473.0,526.0,1.0
0.015522876592510636,472.0,527.0,1.0
0.015569847927882812,471.0,528.0,1.0
0.01557937779132664,470.0,529.0,1.0
0.01558805770069248,469.0,530.0,1.0
0.015590566471592756,468.0,531.0,1.0
0.015617885953497126,467.0,532.0,1.0
0.015618399244199927,466.0,533.0,1.0
0.015633998211244816,465.0,534.0,1.0
0.01564310378763263,464.0,535.0,1.0
0.015646089904740722,463.0,536.0,1.0
0.015649004971966585,462.0,537.0,1.0
0.015658549987668805,461.0,538.0,1.0
0.015666772111078413,460.0,539.0,1.0
0.015674768250471968,459.0,540.0,1.0
0.015678046211224442,458.0,541.0,1.0
0.015682712884558008,457.0,542.0,1.0
0.0156992751944023,456.0,543.0,1.0
0.015714074654039494,455.0,544.0,1.0
0.015746145821707098,454.0,545.0,1.0
0.015811927341810254,453.0,546.0,1.0
0.01582551517300114,452.0,547.0,1.0
0.01588168761001156,451.0,548.0,1.0
0.015895442119848804,450.0,549.0,1.0
0.01591559260415353,449.0,550.0,1.0
0.015931441528611038,448.0,551.0,1.0
0.015940209859308763,447.0,552.0,1.0
0.015952299127752236,446.0,553.0,1.0
0.015952741339902494,445.0,554.0,1.0
0.015964969446261783,444.0,555.0,1.0
0.015995365186921875,443.0,556.0,1.0
0.016018907162597063,442.0,557.0,1.0
0.016031055151203698,441.0,558.0,1.0
0.0160406191347353,440.0,559.0,1.0
0.01604346578432792,439.0,560.0,1.0
0.01605973985322032,438.0,561.0,1.0
0.01606870875515299,437.0,562.0,1.0
0.016075313483422393,436.0,563.0,1.0
0.01607866169961393,435.0,564.0,1.0
0.0161002372281401,434.0,565.0,1.0
0.016111474747300288,433.0,566.0,1.0
0.016114857934316208,432.0,567.0,1.0
0.016163471926565302,431.0,568.0,1.0
0.016181987402720917,430.0,569.0,1.0
0.016186292325034133,429.0,570.0,1.0
0.01620485134845541,428.0,571.0,1.0
0.016224672236575238,427.0,572.0,1.0
0.01626820767934254,426.0,573.0,1.0
0.016278970028507322,425.0,574.0,1.0
0.016285021106238178,424.0,575.0,1.0
0.01628645943903448,423.0,576.0,1.0
0.016286705096680447,422.0,577.0,1.0
0.01629299983132316,421.0,578.0,1.0
0.016310383918116515,420.0,579.0,1.0
0.016316389017390506,419.0,580.0,1.0
0.016317133727278436,418.0,581.0,1.0
0.016324054935841426,417.0,582.0,1.0
0.016354657748065316,416.0,583.0,1.0
0.01635883227779837,415.0,584.0,1.0
0.016399625273668447,414.0,585.0,1.0
0.016415052409314197,413.0,586.0,1.0
0.01643718408924637,412.0,587.0,1.0
0.01645946342462034,411.0,588.0,1.0
0.016463944182985718,410.0,589.0,1.0
0.01648824783041034,409.0,590.0,1.0
0.01649447640142659,408.0,591.0,1.0
0.016519036154130463,407.0,592.0,1.0
0.016535100849603992,406.0,593.0,1.0
0.016537845585040567,405.0,594.0,1.0
0.016541852601673283,404.0,595.0,1.0
0.016586375364276915,403.0,596.0,1.0
0.016620464740495784,402.0,597.0,1.0
0.016625350428677056,401.0,598.0,1.0
0.016643730219862082,400.0,599.0,1.0
0.0166508956555893,399.0,600.0,1.0
0.016656358129258832,398.0,601.0,1.0
0.016661194670540096,397.0,602.0,1.0
0.016668218317105032,396.0,603.0,1.0
0.01668281053496962,395.0,604.0,1.0
0.016687932706276144,394.0,605.0,1.0
0.016696524260205542,393.0,606.0,1.0
0.016700422023383454,392.0,607.0,1.0
0.016707085830145033,391.0,608.0,1.0
0.01671735039845635,390.0,609.0,1.0
0.01672341760647902,389.0,610.0,1.0
0.016779871836464136,388.0,611.0,1.0
0.01678066733084257,387.0,612.0,1.0
0.01679740070575926,386.0,613.0,1.0
0.01680472430505507,385.0,614.0,1.0
0.016822952882973616,384.0,615.0,1.0
0.016824956101694547,383.0,616.0,1.0
0.016832086629324228,382.0,617.0,1.0
0.016847303810259485,381.0,618.0,1.0
0.016850405064466317,380.0,619.0,1.0
0.016853508261951377,379.0,620.0,1.0
0.016869835047005993,378.0,621.0,1.0
0.01688193268995382,377.0,622.0,1.0
0.016884710757259024,376.0,623.0,1.0
0.016906296385914867,375.0,624.0,1.0
0.01693127383971795,374.0,625.0,1.0
0.01693625231994318,373.0,626.0,1.0
0.016943160496219745,372.0,627.0,1.0
0.016969160606706356,371.0,628.0,1.0
0.016998931857538584,370.0,629.0,1.0
0.017010687905402538,369.0,630.0,1.0
0.01701895420141523,368.0,631.0,1.0
0.017025895291447133,367.0,632.0,1.0
0.017041623877737146,366.0,633.0,1.0
0.01706037322493636,365.0,634.0,1.0
0.01706087659919364,364.0,635.0,1.0
0.017073803322165182,363.0,636.0,1.0
0.01708478983487541,362.0,637.0,1.0
0.01709248286560822,361.0,638.0,1.0
0.017109185797141158,360.0,639.0,1.0
0.017153772989314503,359.0,640.0,1.0
0.017206688638811383,358.0,641.0,1.0
0.017226038579038018,357.0,642.0,1.0
0.017226099137650632,356.0,643.0,1.0
0.01727467645664944,355.0,644.0,1.0
0.017290620118954977,354.0,645.0,1.0
0.017297168274714073,353.0,646.0,1.0
0.01730682065804106,352.0,647.0,1.0
0.01730682987681981,351.0,648.0,1.0
0.01730839161599116,350.0,649.0,1.0
0.01733354960199451,349.0,650.0,1.0
0.017341808190909445,348.0,651.0,1.0
0.017387070786595255,347.0,652.0,1.0
0.017389832939600267,346.0,653.0,1.0
0.017396306661116457,345.0,654.0,1.0
0.017396656098123357,344.0,655.0,1.0
0.017439537393776527,343.0,656.0,1.0
0.017454010433923448,342.0,657.0,1.0
0.017458996113429198,341.0,658.0,1.0
0.01747268004369523,340.0,659.0,1.0
0.017474474454970242,339.0,660.0,1.0
0.017534986934916574,338.0,661.0,1.0
0.017540434056753082,337.0,662.0,1.0
0.017553274192830072,336.0,663.0,1.0
0.017567149119912598,335.0,664.0,1.0
0.017599142576548148,334.0,665.0,1.0
0.017632694782704215,333.0,666.0,1.0
0.017641118195958146,332.0,667.0,1.0
0.01767499112285623,331.0,668.0,1.0
0.017690724133159367,330.0,669.0,1.0
0.01770185051467033,329.0,670.0,1.0
0.01772019756883146,328.0,671.0,1.0
